CDR_ID,IPDR_ID,Relationship_Type,Time_Difference_Seconds,Is_Correlated
CDR202600000653,,NO_MATCH,,0
CDR202600000654,,NO_MATCH,,0
CDR202600000655,,NO_MATCH,,0
CDR202600000656,,NO_MATCH,,0
CDR202600000657,,NO_MATCH,,0
CDR202600000658,,NO_MATCH,,0
CDR202600000659,,NO_MATCH,,0
CDR202600000660,,NO_MATCH,,0
CDR202600000661,,NO_MATCH,,0
CDR202600000662,,NO_MATCH,,0
CDR202600000663,,NO_MATCH,,0
CDR202600000664,,NO_MATCH,,0
CDR202600000665,,NO_MATCH,,0
CDR202600000666,,NO_MATCH,,0
CDR202600000667,,NO_MATCH,,0
CDR202600000668,,NO_MATCH,,0
CDR202600000669,,NO_MATCH,,0
CDR202600000670,,NO_MATCH,,0
CDR202600000671,,NO_MATCH,,0
CDR202600000672,,NO_MATCH,,0
CDR202600000673,,NO_MATCH,,0
CDR202600060651,,NO_MATCH,,0
CDR202600000674,,NO_MATCH,,0
CDR202600000675,,NO_MATCH,,0
CDR202600000676,,NO_MATCH,,0
CDR202600000677,,NO_MATCH,,0
CDR202600000678,,NO_MATCH,,0
CDR202600000679,,NO_MATCH,,0
CDR202600000680,,NO_MATCH,,0
CDR202600000681,,NO_MATCH,,0
CDR202600000682,,NO_MATCH,,0
CDR202600000683,,NO_MATCH,,0
CDR202600000684,,NO_MATCH,,0
CDR202600000685,,NO_MATCH,,0
CDR202600000686,,NO_MATCH,,0
CDR202600000687,,NO_MATCH,,0
CDR202600000688,,NO_MATCH,,0
CDR202600000689,,NO_MATCH,,0
CDR202600000690,,NO_MATCH,,0
CDR202600000691,,NO_MATCH,,0
CDR202600000692,,NO_MATCH,,0
CDR202600000693,,NO_MATCH,,0
CDR202600000694,,NO_MATCH,,0
CDR202600000695,,NO_MATCH,,0
CDR202600000696,,NO_MATCH,,0
CDR202600000697,,NO_MATCH,,0
CDR202600000698,,NO_MATCH,,0
CDR202600000699,,NO_MATCH,,0
CDR202600000700,,NO_MATCH,,0
CDR202600000701,,NO_MATCH,,0
CDR202600000702,,NO_MATCH,,0
CDR202600000703,,NO_MATCH,,0
CDR202600000704,,NO_MATCH,,0
CDR202600000705,,NO_MATCH,,0
CDR202600000706,,NO_MATCH,,0
CDR202600000707,,NO_MATCH,,0
CDR202600000708,,NO_MATCH,,0
CDR202600000709,,NO_MATCH,,0
CDR202600000710,,NO_MATCH,,0
CDR202600000711,,NO_MATCH,,0
CDR202600000712,,NO_MATCH,,0
CDR202600000713,,NO_MATCH,,0
CDR202600000714,IPDR202600000600,PRIMARY_SESSION,-257,1
CDR202600000715,,NO_MATCH,,0
CDR202600000716,,NO_MATCH,,0
CDR202600000717,,NO_MATCH,,0
CDR202600000718,,NO_MATCH,,0
CDR202600000719,,NO_MATCH,,0
CDR202600000720,,NO_MATCH,,0
CDR202600000721,,NO_MATCH,,0
CDR202600000722,,NO_MATCH,,0
CDR202600000723,,NO_MATCH,,0
CDR202600000724,,NO_MATCH,,0
CDR202600000725,,NO_MATCH,,0
CDR202600000726,,NO_MATCH,,0
CDR202600000727,,NO_MATCH,,0
CDR202600000728,,NO_MATCH,,0
CDR202600000729,,NO_MATCH,,0
CDR202600000730,,NO_MATCH,,0
CDR202600000731,,NO_MATCH,,0
CDR202600000732,,NO_MATCH,,0
CDR202600000733,,NO_MATCH,,0
CDR202600000734,IPDR202600000625,PRIMARY_SESSION,820,1
CDR202600000735,,NO_MATCH,,0
CDR202600000736,,NO_MATCH,,0
CDR202600000737,,NO_MATCH,,0
CDR202600000738,,NO_MATCH,,0
CDR202600000739,,NO_MATCH,,0
CDR202600000740,,NO_MATCH,,0
CDR202600000741,,NO_MATCH,,0
CDR202600000742,,NO_MATCH,,0
CDR202600000743,,NO_MATCH,,0
CDR202600000744,,NO_MATCH,,0
CDR202600000745,,NO_MATCH,,0
CDR202600000746,,NO_MATCH,,0
CDR202600000747,,NO_MATCH,,0
CDR202600000748,,NO_MATCH,,0
CDR202600000749,,NO_MATCH,,0
CDR202600000750,,NO_MATCH,,0
CDR202600060437,IPDR202600000630,PRIMARY_SESSION,357,1
CDR202600000751,,NO_MATCH,,0
CDR202600000752,,NO_MATCH,,0
CDR202600000753,,NO_MATCH,,0
CDR202600000754,,NO_MATCH,,0
CDR202600000755,,NO_MATCH,,0
CDR202600000756,,NO_MATCH,,0
CDR202600000757,,NO_MATCH,,0
CDR202600000758,,NO_MATCH,,0
CDR202600000759,,NO_MATCH,,0
CDR202600000760,,NO_MATCH,,0
CDR202600000761,,NO_MATCH,,0
CDR202600000762,,NO_MATCH,,0
CDR202600000763,,NO_MATCH,,0
CDR202600000764,,NO_MATCH,,0
CDR202600000765,,NO_MATCH,,0
CDR202600000766,,NO_MATCH,,0
CDR202600000767,,NO_MATCH,,0
CDR202600000768,,NO_MATCH,,0
CDR202600000769,,NO_MATCH,,0
CDR202600000770,,NO_MATCH,,0
CDR202600000771,IPDR202600000640,PRIMARY_SESSION,-723,1
CDR202600000772,,NO_MATCH,,0
CDR202600000773,,NO_MATCH,,0
CDR202600000774,,NO_MATCH,,0
CDR202600000775,,NO_MATCH,,0
CDR202600000776,,NO_MATCH,,0
CDR202600000777,,NO_MATCH,,0
CDR202600000778,,NO_MATCH,,0
CDR202600000779,,NO_MATCH,,0
CDR202600000780,,NO_MATCH,,0
CDR202600000781,,NO_MATCH,,0
CDR202600000782,,NO_MATCH,,0
CDR202600000783,,NO_MATCH,,0
CDR202600000784,,NO_MATCH,,0
CDR202600000785,,NO_MATCH,,0
CDR202600000786,,NO_MATCH,,0
CDR202600000787,,NO_MATCH,,0
CDR202600000788,,NO_MATCH,,0
CDR202600000789,,NO_MATCH,,0
CDR202600000790,,NO_MATCH,,0
CDR202600000791,,NO_MATCH,,0
CDR202600000792,,NO_MATCH,,0
CDR202600000793,,NO_MATCH,,0
CDR202600000794,,NO_MATCH,,0
CDR202600000795,,NO_MATCH,,0
CDR202600000796,,NO_MATCH,,0
CDR202600000797,,NO_MATCH,,0
CDR202600000798,,NO_MATCH,,0
CDR202600000799,,NO_MATCH,,0
CDR202600000800,,NO_MATCH,,0
CDR202600000801,IPDR202600000667,PRIMARY_SESSION,-614,1
CDR202600000802,,NO_MATCH,,0
CDR202600000803,,NO_MATCH,,0
CDR202600000804,,NO_MATCH,,0
CDR202600000805,,NO_MATCH,,0
CDR202600000806,,NO_MATCH,,0
CDR202600000807,,NO_MATCH,,0
CDR202600000808,,NO_MATCH,,0
CDR202600000809,,NO_MATCH,,0
CDR202600000810,,NO_MATCH,,0
CDR202600000811,,NO_MATCH,,0
CDR202600000812,,NO_MATCH,,0
CDR202600000813,,NO_MATCH,,0
CDR202600000814,,NO_MATCH,,0
CDR202600000815,,NO_MATCH,,0
CDR202600000816,,NO_MATCH,,0
CDR202600000817,,NO_MATCH,,0
CDR202600000818,IPDR202600000685,PRIMARY_SESSION,-307,1
CDR202600000818,IPDR202600000693,ADDITIONAL_SESSION,394,1
CDR202600000819,,NO_MATCH,,0
CDR202600000820,,NO_MATCH,,0
CDR202600000821,,NO_MATCH,,0
CDR202600060036,,NO_MATCH,,0
CDR202600000822,,NO_MATCH,,0
CDR202600000823,,NO_MATCH,,0
CDR202600000824,IPDR202600000693,PRIMARY_SESSION,257,1
CDR202600000824,IPDR202600000685,ADDITIONAL_SESSION,-444,1
CDR202600000825,,NO_MATCH,,0
CDR202600000826,,NO_MATCH,,0
CDR202600000827,,NO_MATCH,,0
CDR202600000828,,NO_MATCH,,0
CDR202600000829,,NO_MATCH,,0
CDR202600000830,,NO_MATCH,,0
CDR202600000831,,NO_MATCH,,0
CDR202600000832,,NO_MATCH,,0
CDR202600000833,,NO_MATCH,,0
CDR202600000834,,NO_MATCH,,0
CDR202600000835,,NO_MATCH,,0
CDR202600000836,,NO_MATCH,,0
CDR202600000837,,NO_MATCH,,0
CDR202600000838,IPDR202600000706,PRIMARY_SESSION,789,1
CDR202600000839,IPDR202600000695,PRIMARY_SESSION,-447,1
CDR202600000840,,NO_MATCH,,0
CDR202600000841,,NO_MATCH,,0
CDR202600000842,,NO_MATCH,,0
CDR202600000843,,NO_MATCH,,0
CDR202600000844,,NO_MATCH,,0
CDR202600000845,,NO_MATCH,,0
CDR202600000846,,NO_MATCH,,0
CDR202600000847,,NO_MATCH,,0
CDR202600000848,,NO_MATCH,,0
CDR202600000849,,NO_MATCH,,0
CDR202600060361,IPDR202600050763,PRIMARY_SESSION,120,1
CDR202600000850,,NO_MATCH,,0
CDR202600000851,,NO_MATCH,,0
CDR202600000852,,NO_MATCH,,0
CDR202600000853,,NO_MATCH,,0
CDR202600000854,,NO_MATCH,,0
CDR202600000855,,NO_MATCH,,0
CDR202600000856,,NO_MATCH,,0
CDR202600000857,,NO_MATCH,,0
CDR202600000858,,NO_MATCH,,0
CDR202600000859,,NO_MATCH,,0
CDR202600000860,,NO_MATCH,,0
CDR202600000861,,NO_MATCH,,0
CDR202600000862,,NO_MATCH,,0
CDR202600000863,,NO_MATCH,,0
CDR202600000864,,NO_MATCH,,0
CDR202600000865,,NO_MATCH,,0
CDR202600000866,,NO_MATCH,,0
CDR202600000867,,NO_MATCH,,0
CDR202600000868,,NO_MATCH,,0
CDR202600000869,,NO_MATCH,,0
CDR202600000870,,NO_MATCH,,0
CDR202600000871,,NO_MATCH,,0
CDR202600000872,,NO_MATCH,,0
CDR202600000873,,NO_MATCH,,0
CDR202600000874,,NO_MATCH,,0
CDR202600000875,,NO_MATCH,,0
CDR202600000876,,NO_MATCH,,0
CDR202600000877,,NO_MATCH,,0
CDR202600000878,,NO_MATCH,,0
CDR202600000879,,NO_MATCH,,0
CDR202600000880,,NO_MATCH,,0
CDR202600000881,,NO_MATCH,,0
CDR202600000882,,NO_MATCH,,0
CDR202600060123,,NO_MATCH,,0
CDR202600000883,,NO_MATCH,,0
CDR202600000884,,NO_MATCH,,0
CDR202600000885,,NO_MATCH,,0
CDR202600000886,,NO_MATCH,,0
CDR202600000887,,NO_MATCH,,0
CDR202600000888,,NO_MATCH,,0
CDR202600000889,,NO_MATCH,,0
CDR202600000890,,NO_MATCH,,0
CDR202600000891,,NO_MATCH,,0
CDR202600000892,,NO_MATCH,,0
CDR202600000893,,NO_MATCH,,0
CDR202600000894,,NO_MATCH,,0
CDR202600000895,,NO_MATCH,,0
CDR202600000896,,NO_MATCH,,0
CDR202600000897,,NO_MATCH,,0
CDR202600000898,,NO_MATCH,,0
CDR202600000899,,NO_MATCH,,0
CDR202600000900,,NO_MATCH,,0
CDR202600000901,,NO_MATCH,,0
CDR202600000902,,NO_MATCH,,0
CDR202600000903,,NO_MATCH,,0
CDR202600000904,,NO_MATCH,,0
CDR202600000905,,NO_MATCH,,0
CDR202600000906,,NO_MATCH,,0
CDR202600000907,IPDR202600000731,PRIMARY_SESSION,-707,1
CDR202600000908,,NO_MATCH,,0
CDR202600000909,,NO_MATCH,,0
CDR202600000910,,NO_MATCH,,0
CDR202600000911,,NO_MATCH,,0
CDR202600000912,,NO_MATCH,,0
CDR202600000913,,NO_MATCH,,0
CDR202600000914,,NO_MATCH,,0
CDR202600000915,,NO_MATCH,,0
CDR202600000916,,NO_MATCH,,0
CDR202600000917,,NO_MATCH,,0
CDR202600000918,,NO_MATCH,,0
CDR202600000919,,NO_MATCH,,0
CDR202600000920,,NO_MATCH,,0
CDR202600000921,,NO_MATCH,,0
CDR202600000922,,NO_MATCH,,0
CDR202600000923,,NO_MATCH,,0
CDR202600000924,,NO_MATCH,,0
CDR202600000925,,NO_MATCH,,0
CDR202600000926,,NO_MATCH,,0
CDR202600000927,,NO_MATCH,,0
CDR202600000928,,NO_MATCH,,0
CDR202600000929,,NO_MATCH,,0
CDR202600000930,,NO_MATCH,,0
CDR202600000931,,NO_MATCH,,0
CDR202600000932,,NO_MATCH,,0
CDR202600000933,IPDR202600000761,PRIMARY_SESSION,265,1
CDR202600000934,,NO_MATCH,,0
CDR202600000935,,NO_MATCH,,0
CDR202600000936,,NO_MATCH,,0
CDR202600000937,,NO_MATCH,,0
CDR202600000938,,NO_MATCH,,0
CDR202600000939,IPDR202600000754,PRIMARY_SESSION,-308,1
CDR202600000940,,NO_MATCH,,0
CDR202600000941,,NO_MATCH,,0
CDR202600000942,,NO_MATCH,,0
CDR202600000943,,NO_MATCH,,0
CDR202600000944,,NO_MATCH,,0
CDR202600000945,IPDR202600000763,PRIMARY_SESSION,-253,1
CDR202600000946,,NO_MATCH,,0
CDR202600000947,,NO_MATCH,,0
CDR202600000948,,NO_MATCH,,0
CDR202600000949,,NO_MATCH,,0
CDR202600000950,,NO_MATCH,,0
CDR202600000951,,NO_MATCH,,0
CDR202600000952,,NO_MATCH,,0
CDR202600000953,,NO_MATCH,,0
CDR202600000954,,NO_MATCH,,0
CDR202600000955,,NO_MATCH,,0
CDR202600000956,,NO_MATCH,,0
CDR202600000957,,NO_MATCH,,0
CDR202600000958,,NO_MATCH,,0
CDR202600000959,,NO_MATCH,,0
CDR202600000960,,NO_MATCH,,0
CDR202600000961,,NO_MATCH,,0
CDR202600000962,,NO_MATCH,,0
CDR202600000963,,NO_MATCH,,0
CDR202600000964,,NO_MATCH,,0
CDR202600000965,IPDR202600000782,PRIMARY_SESSION,882,1
CDR202600000966,,NO_MATCH,,0
CDR202600000967,,NO_MATCH,,0
CDR202600000968,,NO_MATCH,,0
CDR202600000969,,NO_MATCH,,0
CDR202600000970,,NO_MATCH,,0
CDR202600000971,,NO_MATCH,,0
CDR202600000972,,NO_MATCH,,0
CDR202600000973,,NO_MATCH,,0
CDR202600000974,,NO_MATCH,,0
CDR202600000975,,NO_MATCH,,0
CDR202600000976,,NO_MATCH,,0
CDR202600000977,,NO_MATCH,,0
CDR202600000978,,NO_MATCH,,0
CDR202600000979,,NO_MATCH,,0
CDR202600000980,,NO_MATCH,,0
CDR202600000981,,NO_MATCH,,0
CDR202600000982,,NO_MATCH,,0
CDR202600000983,,NO_MATCH,,0
CDR202600000984,IPDR202600000784,PRIMARY_SESSION,333,1
CDR202600000984,IPDR202600000787,ADDITIONAL_SESSION,609,1
CDR202600000985,,NO_MATCH,,0
CDR202600000986,,NO_MATCH,,0
CDR202600000987,,NO_MATCH,,0
CDR202600000988,,NO_MATCH,,0
CDR202600000989,,NO_MATCH,,0
CDR202600000990,,NO_MATCH,,0
CDR202600000991,,NO_MATCH,,0
CDR202600000992,,NO_MATCH,,0
CDR202600000993,,NO_MATCH,,0
CDR202600000994,,NO_MATCH,,0
CDR202600000995,,NO_MATCH,,0
CDR202600000996,,NO_MATCH,,0
CDR202600000997,,NO_MATCH,,0
CDR202600000998,,NO_MATCH,,0
CDR202600000999,,NO_MATCH,,0
CDR202600001000,,NO_MATCH,,0
CDR202600001001,,NO_MATCH,,0
CDR202600001002,,NO_MATCH,,0
CDR202600001003,,NO_MATCH,,0
CDR202600001004,,NO_MATCH,,0
CDR202600001005,,NO_MATCH,,0
CDR202600001006,,NO_MATCH,,0
CDR202600001007,,NO_MATCH,,0
CDR202600001008,,NO_MATCH,,0
CDR202600001009,IPDR202600000803,PRIMARY_SESSION,650,1
CDR202600001010,,NO_MATCH,,0
CDR202600001011,,NO_MATCH,,0
CDR202600001012,,NO_MATCH,,0
CDR202600001013,,NO_MATCH,,0
CDR202600001014,,NO_MATCH,,0
CDR202600001015,,NO_MATCH,,0
CDR202600001016,,NO_MATCH,,0
CDR202600001017,,NO_MATCH,,0
CDR202600001018,,NO_MATCH,,0
CDR202600001019,IPDR202600000811,PRIMARY_SESSION,721,1
CDR202600001020,,NO_MATCH,,0
CDR202600001021,,NO_MATCH,,0
CDR202600001022,,NO_MATCH,,0
CDR202600001023,,NO_MATCH,,0
CDR202600001024,,NO_MATCH,,0
CDR202600060539,,NO_MATCH,,0
CDR202600001025,,NO_MATCH,,0
CDR202600001026,,NO_MATCH,,0
CDR202600001027,,NO_MATCH,,0
CDR202600001028,,NO_MATCH,,0
CDR202600001029,,NO_MATCH,,0
CDR202600001030,,NO_MATCH,,0
CDR202600001031,,NO_MATCH,,0
CDR202600001032,,NO_MATCH,,0
CDR202600001033,,NO_MATCH,,0
CDR202600001034,IPDR202600000803,PRIMARY_SESSION,-865,1
CDR202600001035,,NO_MATCH,,0
CDR202600001036,,NO_MATCH,,0
CDR202600001037,,NO_MATCH,,0
CDR202600001038,,NO_MATCH,,0
CDR202600001039,,NO_MATCH,,0
CDR202600001040,,NO_MATCH,,0
CDR202600001041,,NO_MATCH,,0
CDR202600001042,,NO_MATCH,,0
CDR202600001043,,NO_MATCH,,0
CDR202600001044,,NO_MATCH,,0
CDR202600001045,,NO_MATCH,,0
CDR202600001046,,NO_MATCH,,0
CDR202600001047,,NO_MATCH,,0
CDR202600001048,,NO_MATCH,,0
CDR202600001049,,NO_MATCH,,0
CDR202600001050,,NO_MATCH,,0
CDR202600001051,,NO_MATCH,,0
CDR202600001052,,NO_MATCH,,0
CDR202600001053,,NO_MATCH,,0
CDR202600001054,,NO_MATCH,,0
CDR202600001055,,NO_MATCH,,0
CDR202600001056,,NO_MATCH,,0
CDR202600001057,,NO_MATCH,,0
CDR202600001058,,NO_MATCH,,0
CDR202600001059,,NO_MATCH,,0
CDR202600001060,,NO_MATCH,,0
CDR202600001061,,NO_MATCH,,0
CDR202600001062,,NO_MATCH,,0
CDR202600001063,,NO_MATCH,,0
CDR202600001064,,NO_MATCH,,0
CDR202600001065,,NO_MATCH,,0
CDR202600001066,,NO_MATCH,,0
CDR202600001067,,NO_MATCH,,0
CDR202600001068,,NO_MATCH,,0
CDR202600001069,,NO_MATCH,,0
CDR202600001070,IPDR202600000853,PRIMARY_SESSION,875,1
CDR202600001071,,NO_MATCH,,0
CDR202600001072,,NO_MATCH,,0
CDR202600001073,,NO_MATCH,,0
CDR202600001074,,NO_MATCH,,0
CDR202600001075,IPDR202600000845,PRIMARY_SESSION,-1,1
CDR202600001076,,NO_MATCH,,0
CDR202600001077,,NO_MATCH,,0
CDR202600001078,,NO_MATCH,,0
CDR202600001079,,NO_MATCH,,0
CDR202600001080,,NO_MATCH,,0
CDR202600001081,,NO_MATCH,,0
CDR202600001082,,NO_MATCH,,0
CDR202600001083,,NO_MATCH,,0
CDR202600001084,,NO_MATCH,,0
CDR202600001085,,NO_MATCH,,0
CDR202600001086,,NO_MATCH,,0
CDR202600001087,,NO_MATCH,,0
CDR202600001088,,NO_MATCH,,0
CDR202600001089,,NO_MATCH,,0
CDR202600001090,,NO_MATCH,,0
CDR202600001091,,NO_MATCH,,0
CDR202600001092,,NO_MATCH,,0
CDR202600001093,,NO_MATCH,,0
CDR202600001094,,NO_MATCH,,0
CDR202600001095,,NO_MATCH,,0
CDR202600001096,IPDR202600000872,PRIMARY_SESSION,767,1
CDR202600001097,,NO_MATCH,,0
CDR202600001098,,NO_MATCH,,0
CDR202600001099,,NO_MATCH,,0
CDR202600001100,,NO_MATCH,,0
CDR202600001101,,NO_MATCH,,0
CDR202600001102,,NO_MATCH,,0
CDR202600001103,,NO_MATCH,,0
CDR202600001104,,NO_MATCH,,0
CDR202600001105,,NO_MATCH,,0
CDR202600001106,,NO_MATCH,,0
CDR202600001107,,NO_MATCH,,0
CDR202600001108,,NO_MATCH,,0
CDR202600001109,,NO_MATCH,,0
CDR202600001110,,NO_MATCH,,0
CDR202600001111,,NO_MATCH,,0
CDR202600001112,,NO_MATCH,,0
CDR202600001113,,NO_MATCH,,0
CDR202600001114,IPDR202600000884,PRIMARY_SESSION,862,1
CDR202600001115,,NO_MATCH,,0
CDR202600001116,,NO_MATCH,,0
CDR202600001117,,NO_MATCH,,0
CDR202600001118,,NO_MATCH,,0
CDR202600001119,,NO_MATCH,,0
CDR202600001120,,NO_MATCH,,0
CDR202600001121,,NO_MATCH,,0
CDR202600001122,,NO_MATCH,,0
CDR202600001123,,NO_MATCH,,0
CDR202600001124,,NO_MATCH,,0
CDR202600001125,,NO_MATCH,,0
CDR202600001126,,NO_MATCH,,0
CDR202600001127,,NO_MATCH,,0
CDR202600001128,,NO_MATCH,,0
CDR202600001129,,NO_MATCH,,0
CDR202600001130,,NO_MATCH,,0
CDR202600001131,,NO_MATCH,,0
CDR202600001132,,NO_MATCH,,0
CDR202600001133,,NO_MATCH,,0
CDR202600001134,,NO_MATCH,,0
CDR202600001135,,NO_MATCH,,0
CDR202600001136,,NO_MATCH,,0
CDR202600001137,,NO_MATCH,,0
CDR202600001138,,NO_MATCH,,0
CDR202600001139,,NO_MATCH,,0
CDR202600001140,,NO_MATCH,,0
CDR202600001141,,NO_MATCH,,0
CDR202600001142,IPDR202600000899,PRIMARY_SESSION,-555,1
CDR202600001143,,NO_MATCH,,0
CDR202600001144,,NO_MATCH,,0
CDR202600001145,,NO_MATCH,,0
CDR202600001146,,NO_MATCH,,0
CDR202600001147,,NO_MATCH,,0
CDR202600001148,,NO_MATCH,,0
CDR202600001149,,NO_MATCH,,0
CDR202600001150,,NO_MATCH,,0
CDR202600001151,,NO_MATCH,,0
CDR202600001152,,NO_MATCH,,0
CDR202600001153,,NO_MATCH,,0
CDR202600001154,,NO_MATCH,,0
CDR202600001155,,NO_MATCH,,0
CDR202600001156,,NO_MATCH,,0
CDR202600001157,,NO_MATCH,,0
CDR202600001158,,NO_MATCH,,0
CDR202600001159,,NO_MATCH,,0
CDR202600001160,,NO_MATCH,,0
CDR202600001161,,NO_MATCH,,0
CDR202600001162,,NO_MATCH,,0
CDR202600001163,,NO_MATCH,,0
CDR202600001164,,NO_MATCH,,0
CDR202600001165,,NO_MATCH,,0
CDR202600001166,,NO_MATCH,,0
CDR202600001167,,NO_MATCH,,0
CDR202600001168,,NO_MATCH,,0
CDR202600001169,,NO_MATCH,,0
CDR202600001170,,NO_MATCH,,0
CDR202600001171,,NO_MATCH,,0
CDR202600001172,IPDR202600000937,PRIMARY_SESSION,857,1
CDR202600001173,,NO_MATCH,,0
CDR202600001174,IPDR202600000919,PRIMARY_SESSION,-854,1
CDR202600001175,,NO_MATCH,,0
CDR202600001176,,NO_MATCH,,0
CDR202600001177,,NO_MATCH,,0
CDR202600001178,,NO_MATCH,,0
CDR202600001179,,NO_MATCH,,0
CDR202600001180,,NO_MATCH,,0
CDR202600001181,,NO_MATCH,,0
CDR202600001182,,NO_MATCH,,0
CDR202600001183,,NO_MATCH,,0
CDR202600001184,,NO_MATCH,,0
CDR202600001185,IPDR202600000953,PRIMARY_SESSION,858,1
CDR202600001186,,NO_MATCH,,0
CDR202600001187,,NO_MATCH,,0
CDR202600001188,,NO_MATCH,,0
CDR202600001189,,NO_MATCH,,0
CDR202600001190,,NO_MATCH,,0
CDR202600001191,,NO_MATCH,,0
CDR202600001192,,NO_MATCH,,0
CDR202600001193,,NO_MATCH,,0
CDR202600001194,,NO_MATCH,,0
CDR202600001195,IPDR202600000957,PRIMARY_SESSION,445,1
CDR202600001196,,NO_MATCH,,0
CDR202600001197,,NO_MATCH,,0
CDR202600001198,,NO_MATCH,,0
CDR202600001199,,NO_MATCH,,0
CDR202600001200,,NO_MATCH,,0
CDR202600001201,IPDR202600000951,PRIMARY_SESSION,-439,1
CDR202600001202,,NO_MATCH,,0
CDR202600001203,IPDR202600000950,PRIMARY_SESSION,-494,1
CDR202600001204,,NO_MATCH,,0
CDR202600001205,,NO_MATCH,,0
CDR202600001206,,NO_MATCH,,0
CDR202600001207,,NO_MATCH,,0
CDR202600001208,,NO_MATCH,,0
CDR202600001209,,NO_MATCH,,0
CDR202600001210,,NO_MATCH,,0
CDR202600001211,,NO_MATCH,,0
CDR202600001212,,NO_MATCH,,0
CDR202600001213,,NO_MATCH,,0
CDR202600001214,,NO_MATCH,,0
CDR202600001215,,NO_MATCH,,0
CDR202600001216,,NO_MATCH,,0
CDR202600001217,,NO_MATCH,,0
CDR202600001218,,NO_MATCH,,0
CDR202600001219,,NO_MATCH,,0
CDR202600001220,,NO_MATCH,,0
CDR202600001221,,NO_MATCH,,0
CDR202600001222,,NO_MATCH,,0
CDR202600001223,,NO_MATCH,,0
CDR202600001224,,NO_MATCH,,0
CDR202600001225,,NO_MATCH,,0
CDR202600001226,,NO_MATCH,,0
CDR202600001227,,NO_MATCH,,0
CDR202600001228,IPDR202600001003,PRIMARY_SESSION,286,1
CDR202600001229,,NO_MATCH,,0
CDR202600001230,IPDR202600000993,PRIMARY_SESSION,-861,1
CDR202600001231,,NO_MATCH,,0
CDR202600001232,,NO_MATCH,,0
CDR202600001233,,NO_MATCH,,0
CDR202600001234,,NO_MATCH,,0
CDR202600001235,,NO_MATCH,,0
CDR202600001236,,NO_MATCH,,0
CDR202600001237,,NO_MATCH,,0
CDR202600001238,,NO_MATCH,,0
CDR202600001239,,NO_MATCH,,0
CDR202600001240,,NO_MATCH,,0
CDR202600001241,,NO_MATCH,,0
CDR202600001242,,NO_MATCH,,0
CDR202600001243,,NO_MATCH,,0
CDR202600001244,,NO_MATCH,,0
CDR202600001245,,NO_MATCH,,0
CDR202600001246,,NO_MATCH,,0
CDR202600001247,,NO_MATCH,,0
CDR202600001248,,NO_MATCH,,0
CDR202600001249,,NO_MATCH,,0
CDR202600001250,,NO_MATCH,,0
CDR202600001251,,NO_MATCH,,0
CDR202600001252,,NO_MATCH,,0
CDR202600001253,,NO_MATCH,,0
CDR202600001254,,NO_MATCH,,0
CDR202600001255,,NO_MATCH,,0
CDR202600001256,,NO_MATCH,,0
CDR202600001257,,NO_MATCH,,0
CDR202600001258,,NO_MATCH,,0
CDR202600001259,,NO_MATCH,,0
CDR202600001260,,NO_MATCH,,0
CDR202600001261,,NO_MATCH,,0
CDR202600001262,,NO_MATCH,,0
CDR202600001263,,NO_MATCH,,0
CDR202600001264,,NO_MATCH,,0
CDR202600001265,,NO_MATCH,,0
CDR202600001266,,NO_MATCH,,0
CDR202600001267,,NO_MATCH,,0
CDR202600001268,,NO_MATCH,,0
CDR202600001269,,NO_MATCH,,0
CDR202600001270,,NO_MATCH,,0
CDR202600001271,,NO_MATCH,,0
CDR202600001272,,NO_MATCH,,0
CDR202600001273,,NO_MATCH,,0
CDR202600001274,,NO_MATCH,,0
CDR202600001275,,NO_MATCH,,0
CDR202600001276,,NO_MATCH,,0
CDR202600001277,,NO_MATCH,,0
CDR202600001278,,NO_MATCH,,0
CDR202600001279,,NO_MATCH,,0
CDR202600001280,,NO_MATCH,,0
CDR202600001281,,NO_MATCH,,0
CDR202600001282,,NO_MATCH,,0
CDR202600001283,IPDR202600001048,PRIMARY_SESSION,396,1
CDR202600001284,,NO_MATCH,,0
CDR202600001285,,NO_MATCH,,0
CDR202600001286,,NO_MATCH,,0
CDR202600001287,,NO_MATCH,,0
CDR202600001288,,NO_MATCH,,0
CDR202600001289,,NO_MATCH,,0
CDR202600001290,,NO_MATCH,,0
CDR202600001291,,NO_MATCH,,0
CDR202600001292,,NO_MATCH,,0
CDR202600060544,,NO_MATCH,,0
CDR202600001293,,NO_MATCH,,0
CDR202600001294,,NO_MATCH,,0
CDR202600001295,,NO_MATCH,,0
CDR202600001296,,NO_MATCH,,0
CDR202600001297,,NO_MATCH,,0
CDR202600001298,,NO_MATCH,,0
CDR202600001299,,NO_MATCH,,0
CDR202600001300,,NO_MATCH,,0
CDR202600001301,,NO_MATCH,,0
CDR202600001302,,NO_MATCH,,0
CDR202600001303,,NO_MATCH,,0
CDR202600001304,,NO_MATCH,,0
CDR202600001305,,NO_MATCH,,0
CDR202600001306,,NO_MATCH,,0
CDR202600001307,,NO_MATCH,,0
CDR202600001308,,NO_MATCH,,0
CDR202600001309,IPDR202600001070,PRIMARY_SESSION,328,1
CDR202600001310,,NO_MATCH,,0
CDR202600001311,,NO_MATCH,,0
CDR202600001312,,NO_MATCH,,0
CDR202600001313,,NO_MATCH,,0
CDR202600001314,,NO_MATCH,,0
