Transaction_ID,CDR_ID,Relationship_Type,Time_Difference_Seconds,Is_Correlated
TXN25010385ALW3,CDR202600001424,RECEIVER_OUTGOING_ACTIVITY,82,1
TXN25010387ISVF,,NO_MATCH,,0
TXN250103B5HBQQ,,NO_MATCH,,0
TXN2501031DTVS7,,NO_MATCH,,0
TXN2501030SKRFI,,NO_MATCH,,0
ATM2501035RIW7R,,NO_MATCH,,0
TXN250103NR2OHZ,,NO_MATCH,,0
ATM250103GMBK1F,,NO_MATCH,,0
TXN250103IG3QEX,,NO_MATCH,,0
TXN25010324BQJD,,NO_MATCH,,0
TXN250103XQTJCB,,NO_MATCH,,0
ATM250103ZY1LIP,,NO_MATCH,,0
TXN2501033IJVCR,,NO_MATCH,,0
TXN250103A0EU90,,NO_MATCH,,0
TXN250103J4Y7FK,,NO_MATCH,,0
ATM250103JVP2SF,,NO_MATCH,,0
TXN250103XR17JQ,,NO_MATCH,,0
ATM250103TQF4PP,CDR202600001455,SENDER_INCOMING_ACTIVITY,13,1
ATM250103PSMSTF,,NO_MATCH,,0
ATM2501033M91SH,,NO_MATCH,,0
ATM250103UQE1E7,,NO_MATCH,,0
TXN250103D4BHPH,,NO_MATCH,,0
TXN2501031GHN32,,NO_MATCH,,0
TXN2501037HYSMI,,NO_MATCH,,0
ATM25010388CTJ2,,NO_MATCH,,0
TXN250103QGRJG9,CDR202600001475,SENDER_INCOMING_ACTIVITY,308,1
TXN25010399DKB7,,NO_MATCH,,0
TXN2501031QZDSV,,NO_MATCH,,0
TXN250103GDG1W7,,NO_MATCH,,0
TXN250103RXB1HS,,NO_MATCH,,0
TXN250103FMAR65,,NO_MATCH,,0
TXN25010363J75L,,NO_MATCH,,0
TXN250103VQTZW8,,NO_MATCH,,0
TXN250103DD5AQT,,NO_MATCH,,0
ATM250103VCRH8S,CDR202600001482,SENDER_OUTGOING_ACTIVITY,500,1
TXN250103MBPSAI,,NO_MATCH,,0
ATM2501030AXW8Y,,NO_MATCH,,0
TXN250103T8EIDY,,NO_MATCH,,0
TXN2501033T001W,CDR202600001483,RECEIVER_INCOMING_ACTIVITY,13,1
TXN250103K4FTCA,,NO_MATCH,,0
ATM250103QQKX4T,CDR202600001489,SENDER_OUTGOING_ACTIVITY,168,1
TXN2501037KI7Y7,,NO_MATCH,,0
ATM25010311X824,,NO_MATCH,,0
TXN250103A5QH8E,,NO_MATCH,,0
TXN250103N5N968,,NO_MATCH,,0
TXN250103EKHQGF,CDR202600001495,RECEIVER_INCOMING_ACTIVITY,-658,1
TXN250103YHLBT6,,NO_MATCH,,0
TXN250103CEHGPY,,NO_MATCH,,0
TXN250103KJH51R,,NO_MATCH,,0
ATM250103BD32Z9,,NO_MATCH,,0
TXN2501034XD0AW,,NO_MATCH,,0
ATM250103LB9ESE,,NO_MATCH,,0
TXN25010353GLEG,,NO_MATCH,,0
TXN250103J84QC5,CDR202600001518,RECEIVER_INCOMING_ACTIVITY,-523,1
TXN250103C9WVE1,,NO_MATCH,,0
TXN250103WUKG60,,NO_MATCH,,0
ATM2501039O9122,,NO_MATCH,,0
TXN2501039R1963,,NO_MATCH,,0
TXN250103Q02N6Z,CDR202600001554,RECEIVER_OUTGOING_ACTIVITY,-604,1
ATM250103KV5UOC,,NO_MATCH,,0
TXN250103J25E2K,,NO_MATCH,,0
TXN250103WIOP78,,NO_MATCH,,0
TXN250103AXWENM,,NO_MATCH,,0
ATM2501032Q45DY,,NO_MATCH,,0
ATM250103ELIWMG,,NO_MATCH,,0
ATM250103IX88H3,,NO_MATCH,,0
TXN2501031ZZR0R,,NO_MATCH,,0
ATM250103ZZ9Y45,,NO_MATCH,,0
TXN250103KYCDXW,,NO_MATCH,,0
TXN250103YFH7FN,,NO_MATCH,,0
TXN250103E60V3B,,NO_MATCH,,0
TXN250103JM2BEM,,NO_MATCH,,0
TXN2501036J3JP9,,NO_MATCH,,0
TXN250103GBCKK0,CDR202600001583,RECEIVER_OUTGOING_ACTIVITY,-62,1
ATM250103E35FV9,,NO_MATCH,,0
TXN25010324XKNB,,NO_MATCH,,0
TXN250103HCEEL6,,NO_MATCH,,0
TXN250103ID5UC9,CDR202600001610,SENDER_OUTGOING_ACTIVITY,615,1
ATM250103OWCVYI,,NO_MATCH,,0
TXN250103VAG9CZ,CDR202600001601,SENDER_OUTGOING_ACTIVITY,-375,1
TXN250103MVFOBR,,NO_MATCH,,0
TXN250103A81TPB,,NO_MATCH,,0
TXN250103JPJO3L,CDR202600001610,RECEIVER_OUTGOING_ACTIVITY,-405,1
TXN2501032H5VAJ,,NO_MATCH,,0
ATM2501032C5FIQ,CDR202600060005,SENDER_OUTGOING_ACTIVITY,-240,1
TXN250103NKBUJE,,NO_MATCH,,0
ATM250103HJSQQF,,NO_MATCH,,0
ATM250103C0N30A,,NO_MATCH,,0
TXN250103RL0BOR,,NO_MATCH,,0
TXN250103K4RNLM,,NO_MATCH,,0
TXN250103GPWS4K,,NO_MATCH,,0
TXN2501031PRK4C,,NO_MATCH,,0
ATM250103HC6Q9R,,NO_MATCH,,0
TXN250103RS1WZT,CDR202600001652,RECEIVER_INCOMING_ACTIVITY,-203,1
TXN2501032ZKOG9,CDR202600001657,RECEIVER_OUTGOING_ACTIVITY,-16,1
ATM250103R1SGLV,,NO_MATCH,,0
ATM250103Y2LJGP,CDR202600001647,RECEIVER_OUTGOING_ACTIVITY,-636,1
TXN250103DEUH9U,,NO_MATCH,,0
TXN250103ZZZTPA,CDR202600001683,SENDER_OUTGOING_ACTIVITY,478,1
TXN250103TUHQFR,,NO_MATCH,,0
TXN250103VBTNOC,,NO_MATCH,,0
TXN250103XP5AI4,,NO_MATCH,,0
ATM250103WD416T,,NO_MATCH,,0
ATM250103VZ52MM,CDR202600001695,SENDER_OUTGOING_ACTIVITY,-450,1
TXN250103KGNAK8,,NO_MATCH,,0
TXN2501038LL7XX,,NO_MATCH,,0
TXN250103NE4OQ3,,NO_MATCH,,0
ATM2501032PRQ55,,NO_MATCH,,0
TXN250103HPWFLH,CDR202600060084,SENDER_OUTGOING_ACTIVITY,-420,1
ATM250103GTCFSU,CDR202600001709,SENDER_INCOMING_ACTIVITY,287,1
TXN250103UJQAH0,,NO_MATCH,,0
TXN250103I3G8PM,CDR202600001707,RECEIVER_INCOMING_ACTIVITY,-343,1
ATM250103YECO02,,NO_MATCH,,0
ATM250103X81FFN,,NO_MATCH,,0
TXN250103GP8ZV5,,NO_MATCH,,0
TXN250103VTZRKK,,NO_MATCH,,0
TXN250103LDXI12,,NO_MATCH,,0
ATM250103U2YM7E,,NO_MATCH,,0
TXN250103O5FKG8,,NO_MATCH,,0
TXN250103LMQ5CF,,NO_MATCH,,0
TXN250103YQ1VHO,,NO_MATCH,,0
TXN250103SX47OQ,,NO_MATCH,,0
TXN250103CUNG0O,,NO_MATCH,,0
ATM250103MMD50C,,NO_MATCH,,0
TXN250103VG766Y,,NO_MATCH,,0
TXN250103JS58M0,,NO_MATCH,,0
TXN250103T1EJWH,,NO_MATCH,,0
ATM250103NX3W8U,,NO_MATCH,,0
TXN250103YU7CIK,,NO_MATCH,,0
TXN250103UFAEU8,CDR202600001765,SENDER_INCOMING_ACTIVITY,-656,1
TXN2501039R4M0W,,NO_MATCH,,0
TXN250103APUEZB,,NO_MATCH,,0
TXN250103T6BGZZ,CDR202600001798,SENDER_INCOMING_ACTIVITY,511,1
TXN250103X1KH1P,,NO_MATCH,,0
ATM250103Z0J7LL,,NO_MATCH,,0
TXN2501031JM1G5,,NO_MATCH,,0
TXN250103Z67ELV,,NO_MATCH,,0
TXN250103PGRDZ8,,NO_MATCH,,0
ATM250103DDTSCZ,,NO_MATCH,,0
ATM250103JAXLPT,CDR202600001815,RECEIVER_OUTGOING_ACTIVITY,-218,1
ATM250103AETTLJ,,NO_MATCH,,0
ATM2501036Q4J34,CDR202600001837,SENDER_INCOMING_ACTIVITY,-288,1
ATM250103AZN8F9,CDR202600001836,RECEIVER_OUTGOING_ACTIVITY,-425,1
TXN250103L3TELZ,,NO_MATCH,,0
TXN250103NQ6YQU,,NO_MATCH,,0
TXN250103V3X0OW,,NO_MATCH,,0
ATM250103B91BD9,,NO_MATCH,,0
ATM2501032915RG,,NO_MATCH,,0
TXN250103LG2I6Y,,NO_MATCH,,0
TXN250103B2YET0,,NO_MATCH,,0
TXN25010335J080,,NO_MATCH,,0
TXN250103CP5E5Z,,NO_MATCH,,0
TXN2501039FTLL4,,NO_MATCH,,0
TXN250103EXMJAD,,NO_MATCH,,0
TXN250103RQTL0D,,NO_MATCH,,0
TXN250103MJKYJF,,NO_MATCH,,0
TXN250103A8NRLN,,NO_MATCH,,0
TXN250103GEZPKJ,,NO_MATCH,,0
TXN250103NA5ZQE,CDR202600001912,RECEIVER_OUTGOING_ACTIVITY,552,1
TXN250103461YKB,CDR202600001908,RECEIVER_INCOMING_ACTIVITY,-1,1
TXN250103EYSGUV,CDR202600001906,SENDER_OUTGOING_ACTIVITY,-253,1
TXN250103DQAICM,CDR202600001910,RECEIVER_OUTGOING_ACTIVITY,-60,1
TXN250103568EIL,,NO_MATCH,,0
TXN250103QJ1OQ8,,NO_MATCH,,0
TXN250103U2ZY8M,,NO_MATCH,,0
ATM250103W8RP76,,NO_MATCH,,0
TXN250103LKZ4SM,,NO_MATCH,,0
ATM250103EM86JN,,NO_MATCH,,0
TXN25010312RGIE,,NO_MATCH,,0
ATM250103S2N9N7,,NO_MATCH,,0
TXN250103T8YFR0,,NO_MATCH,,0
ATM250103IUTMBI,,NO_MATCH,,0
TXN250103PNLO7D,CDR202600001945,SENDER_OUTGOING_ACTIVITY,-315,1
ATM250103NYTJKT,,NO_MATCH,,0
TXN2501030ZYB6P,,NO_MATCH,,0
TXN2501039DKTCQ,,NO_MATCH,,0
TXN250103XMEKAU,CDR202600001982,SENDER_INCOMING_ACTIVITY,747,1
TXN2501031TFQV6,,NO_MATCH,,0
TXN250103AJJ0Z3,CDR202600001971,RECEIVER_INCOMING_ACTIVITY,-408,1
TXN250103R24GDW,,NO_MATCH,,0
TXN250103N4GWLB,,NO_MATCH,,0
ATM250103G2FF3V,,NO_MATCH,,0
TXN250103O0KHWF,,NO_MATCH,,0
TXN25010389D6A6,,NO_MATCH,,0
TXN250103JDCVDN,,NO_MATCH,,0
TXN2501039B173C,,NO_MATCH,,0
TXN250103LF1L9K,,NO_MATCH,,0
TXN2501037WF4TO,,NO_MATCH,,0
TXN250103WHQMYH,,NO_MATCH,,0
TXN250103RD38UX,CDR202600002028,RECEIVER_INCOMING_ACTIVITY,-334,1
TXN2501034BFDRC,,NO_MATCH,,0
TXN250103AOB237,,NO_MATCH,,0
TXN2501044JGVHD,,NO_MATCH,,0
TXN250104CU731F,,NO_MATCH,,0
TXN250104AQXIM0,,NO_MATCH,,0
ATM250104SH6BZZ,,NO_MATCH,,0
TXN250104W9LIPE,,NO_MATCH,,0
TXN250104YUQ3FX,,NO_MATCH,,0
TXN250104LVEAYF,,NO_MATCH,,0
ATM2501045NJF7U,,NO_MATCH,,0
ATM250104ZX90A3,,NO_MATCH,,0
TXN250104M42ZT1,,NO_MATCH,,0
TXN250104XDJD2Q,,NO_MATCH,,0
ATM250104MWA30L,,NO_MATCH,,0
TXN250104NX6U3C,,NO_MATCH,,0
ATM250104VL24S4,,NO_MATCH,,0
TXN250104Q4QX7U,,NO_MATCH,,0
TXN250104HQKQKC,,NO_MATCH,,0
TXN250104GJV72K,,NO_MATCH,,0
TXN25010441BUVN,,NO_MATCH,,0
TXN250104JCOCUR,CDR202600002099,SENDER_OUTGOING_ACTIVITY,848,1
TXN250104MQETXR,,NO_MATCH,,0
ATM250104637D51,,NO_MATCH,,0
TXN250104TBUTKU,,NO_MATCH,,0
TXN250104TOJSYE,CDR202600002092,SENDER_OUTGOING_ACTIVITY,-827,1
ATM250104CHV384,,NO_MATCH,,0
ATM250104BSMGX2,,NO_MATCH,,0
TXN250104FXHZ1L,,NO_MATCH,,0
TXN2501048TUEHO,CDR202600002116,SENDER_OUTGOING_ACTIVITY,817,1
TXN250104R9X011,,NO_MATCH,,0
ATM250104VUK0XT,,NO_MATCH,,0
ATM2501045VKP8Q,,NO_MATCH,,0
TXN250104ISJAIH,,NO_MATCH,,0
TXN2501047PPLXC,,NO_MATCH,,0
TXN25010465Y0U7,,NO_MATCH,,0
TXN250104GD7EQ0,,NO_MATCH,,0
TXN250104NM4RVO,,NO_MATCH,,0
TXN2501048BG1RR,CDR202600002129,RECEIVER_INCOMING_ACTIVITY,-108,1
TXN250104Q0V4IZ,,NO_MATCH,,0
TXN250104ROQIW2,,NO_MATCH,,0
TXN250104H8538O,,NO_MATCH,,0
ATM250104R9ZHJZ,,NO_MATCH,,0
TXN250104P4G8Q8,,NO_MATCH,,0
ATM2501046HO8KH,CDR202600002160,SENDER_OUTGOING_ACTIVITY,895,1
TXN250104J7RS3N,CDR202600002145,RECEIVER_INCOMING_ACTIVITY,-478,1
TXN2501047PVCQZ,,NO_MATCH,,0
TXN250104A2O8PO,,NO_MATCH,,0
TXN250104O68MY2,CDR202600002159,RECEIVER_OUTGOING_ACTIVITY,163,1
ATM250104U2H1H4,,NO_MATCH,,0
TXN250104CBL0YJ,CDR202600002164,SENDER_OUTGOING_ACTIVITY,506,1
ATM250104OWZICY,CDR202600002169,SENDER_OUTGOING_ACTIVITY,123,1
TXN250104GXH8XP,,NO_MATCH,,0
ATM250104I456HY,,NO_MATCH,,0
TXN250104FDGN36,,NO_MATCH,,0
TXN250104FJFCII,,NO_MATCH,,0
TXN25010405LQZZ,,NO_MATCH,,0
ATM250104AL4WCP,,NO_MATCH,,0
ATM2501045Q04B0,CDR202600002187,SENDER_INCOMING_ACTIVITY,868,1
TXN2501040XOFYR,,NO_MATCH,,0
TXN2501048FNQM9,CDR202600002200,SENDER_INCOMING_ACTIVITY,132,1
ATM2501048NI5JC,,NO_MATCH,,0
TXN250104L97S72,,NO_MATCH,,0
TXN2501049OV8LE,,NO_MATCH,,0
TXN25010472NWSS,,NO_MATCH,,0
ATM2501049MJY4P,,NO_MATCH,,0
TXN250104YLZI6R,,NO_MATCH,,0
TXN250104S0NVMX,,NO_MATCH,,0
ATM250104N6IR5D,,NO_MATCH,,0
TXN250104YGRQYS,CDR202600002220,SENDER_OUTGOING_ACTIVITY,540,1
ATM250104ZYPQ3D,CDR202600002220,RECEIVER_INCOMING_ACTIVITY,492,1
TXN250104NT9IMX,,NO_MATCH,,0
ATM2501040MX7FE,CDR202600002222,RECEIVER_INCOMING_ACTIVITY,287,1
TXN250104T5YE0N,,NO_MATCH,,0
ATM250104GN32UP,,NO_MATCH,,0
ATM250104EMXJBE,CDR202600002236,RECEIVER_OUTGOING_ACTIVITY,318,1
TXN250104OZNQIF,CDR202600002231,RECEIVER_OUTGOING_ACTIVITY,-206,1
TXN250104Q6EHD1,,NO_MATCH,,0
ATM250104QLDMPW,,NO_MATCH,,0
TXN250104YS58PI,CDR202600002243,SENDER_OUTGOING_ACTIVITY,19,1
TXN250104ABJQN8,,NO_MATCH,,0
ATM250104ONWR0M,CDR202600002272,RECEIVER_INCOMING_ACTIVITY,-188,1
ATM250104JXIL7X,,NO_MATCH,,0
ATM250104YYSER0,,NO_MATCH,,0
ATM250104GSV18M,,NO_MATCH,,0
TXN250104HOYS3D,,NO_MATCH,,0
TXN250104YWVN93,,NO_MATCH,,0
TXN250104LCVIWX,,NO_MATCH,,0
ATM250104UCNKJM,,NO_MATCH,,0
TXN250104QOLQS6,,NO_MATCH,,0
TXN250104KZKC97,,NO_MATCH,,0
TXN250104OO6API,,NO_MATCH,,0
ATM250104ZBMOGY,,NO_MATCH,,0
ATM250104SERIRV,,NO_MATCH,,0
TXN250104UU2AAA,,NO_MATCH,,0
TXN2501049F3H6J,CDR202600002341,SENDER_OUTGOING_ACTIVITY,262,1
TXN250104F3UK93,,NO_MATCH,,0
TXN250104PAAZ6H,,NO_MATCH,,0
TXN250104HKL1UX,,NO_MATCH,,0
ATM250104PH8LME,,NO_MATCH,,0
ATM250104LE5NCJ,,NO_MATCH,,0
TXN250104163ZGC,,NO_MATCH,,0
TXN250104BDXHIM,CDR202600002353,RECEIVER_INCOMING_ACTIVITY,396,1
ATM2501048861DH,CDR202600002343,SENDER_OUTGOING_ACTIVITY,-174,1
TXN2501043YTBVI,,NO_MATCH,,0
TXN250104HBMF89,,NO_MATCH,,0
TXN250104UTEU5Q,CDR202600002356,RECEIVER_INCOMING_ACTIVITY,-6,1
TXN250104LVEOFB,,NO_MATCH,,0
ATM250104F2RTXD,,NO_MATCH,,0
TXN2501041TURIK,,NO_MATCH,,0
ATM25010498FIEA,,NO_MATCH,,0
ATM250104CKXBW0,,NO_MATCH,,0
TXN2501046QOZ8D,,NO_MATCH,,0
TXN250104Y245RV,,NO_MATCH,,0
ATM250104HJPR7U,CDR202600002367,RECEIVER_OUTGOING_ACTIVITY,-45,1
TXN250104XYFGDU,,NO_MATCH,,0
TXN250104URF2T0,,NO_MATCH,,0
TXN2501041HEHUY,,NO_MATCH,,0
TXN250104DMICHF,CDR202600002376,SENDER_INCOMING_ACTIVITY,-591,1
ATM250104PL8TBZ,,NO_MATCH,,0
TXN250104BZWPMP,,NO_MATCH,,0
ATM250104YJS9D3,,NO_MATCH,,0
TXN250104PLTCCN,,NO_MATCH,,0
TXN250104BQGNQK,,NO_MATCH,,0
TXN250104Y6FE9H,,NO_MATCH,,0
ATM250104939VGE,,NO_MATCH,,0
TXN250104GUC2V0,,NO_MATCH,,0
TXN250104P9KY5B,,NO_MATCH,,0
TXN25010434L6NX,,NO_MATCH,,0
TXN250104M8B38V,,NO_MATCH,,0
TXN250104YDBX1V,,NO_MATCH,,0
ATM250104YA5ONW,,NO_MATCH,,0
TXN2501044U6UVD,,NO_MATCH,,0
TXN2501045UEFOI,,NO_MATCH,,0
TXN250104U5UFHC,,NO_MATCH,,0
ATM2501040W32XO,CDR202600002437,SENDER_OUTGOING_ACTIVITY,11,1
ATM250104N7ZFUK,,NO_MATCH,,0
TXN2501042OCG1I,,NO_MATCH,,0
TXN250104Q2RPDA,,NO_MATCH,,0
ATM250104WHF671,CDR202600002439,SENDER_INCOMING_ACTIVITY,-690,1
ATM25010462LRHQ,CDR202600002449,RECEIVER_OUTGOING_ACTIVITY,-752,1
TXN250104A1UU53,,NO_MATCH,,0
TXN250104B7F153,,NO_MATCH,,0
ATM25010438722K,,NO_MATCH,,0
TXN250104G26YE6,,NO_MATCH,,0
TXN250104IPC5FO,,NO_MATCH,,0
ATM2501041WH5Q7,,NO_MATCH,,0
TXN250104RSWM72,,NO_MATCH,,0
TXN250104YD74I0,,NO_MATCH,,0
TXN2501043FYE2Q,,NO_MATCH,,0
TXN2501048W4NMN,,NO_MATCH,,0
TXN250104RW98WF,CDR202600002475,SENDER_INCOMING_ACTIVITY,378,1
TXN2501044AZXH0,,NO_MATCH,,0
TXN250104R0D8N2,CDR202600002482,SENDER_OUTGOING_ACTIVITY,-459,1
ATM250104BYU3T5,CDR202600002497,RECEIVER_INCOMING_ACTIVITY,475,1
ATM250104Z8P8WY,,NO_MATCH,,0
TXN250104NTZG4K,,NO_MATCH,,0
TXN2501045H1WF4,,NO_MATCH,,0
TXN250104GOACTD,,NO_MATCH,,0
ATM250104S7HDCH,,NO_MATCH,,0
ATM250104UP3N29,CDR202600002496,RECEIVER_OUTGOING_ACTIVITY,-792,1
TXN25010460HH3B,,NO_MATCH,,0
TXN2501040LM41V,,NO_MATCH,,0
ATM2501048598DQ,,NO_MATCH,,0
ATM250104WALTS2,CDR202600002511,SENDER_INCOMING_ACTIVITY,-682,1
ATM25010414YDVO,,NO_MATCH,,0
TXN2501044ILIZE,,NO_MATCH,,0
TXN250104C1CKLD,,NO_MATCH,,0
TXN250104NA618D,,NO_MATCH,,0
TXN250104JV3BR5,,NO_MATCH,,0
TXN250104LERGMH,,NO_MATCH,,0
TXN250104LTGE5E,,NO_MATCH,,0
ATM250104G04XJZ,,NO_MATCH,,0
ATM250104PL0YDN,,NO_MATCH,,0
TXN2501040N4USX,,NO_MATCH,,0
TXN250104TEEVB1,,NO_MATCH,,0
TXN2501047A5BV9,,NO_MATCH,,0
TXN250104N7PARD,,NO_MATCH,,0
ATM250104OAGEFM,,NO_MATCH,,0
TXN250104QNWFAF,,NO_MATCH,,0
TXN250104TVXNRH,,NO_MATCH,,0
TXN250104NA3K8Y,,NO_MATCH,,0
ATM250104T8V83O,,NO_MATCH,,0
TXN250104BJ3ZKG,,NO_MATCH,,0
TXN250104WHASGP,,NO_MATCH,,0
TXN250104PSC50P,,NO_MATCH,,0
TXN250104J0ICH4,,NO_MATCH,,0
TXN250104MI5YRW,,NO_MATCH,,0
TXN250104JFTOOV,,NO_MATCH,,0
ATM250104O33DNN,CDR202600002564,RECEIVER_OUTGOING_ACTIVITY,-527,1
TXN250104MITD3S,,NO_MATCH,,0
TXN250104MWF7Y0,CDR202600002570,SENDER_INCOMING_ACTIVITY,-684,1
TXN2501041VIMWY,,NO_MATCH,,0
TXN250104XWIWC7,,NO_MATCH,,0
TXN250104SDJ26X,,NO_MATCH,,0
ATM250104TKRV94,,NO_MATCH,,0
ATM250104PHH1BY,,NO_MATCH,,0
ATM2501048TEGL0,,NO_MATCH,,0
TXN250104Y4DCIX,,NO_MATCH,,0
TXN250104TDRB7B,,NO_MATCH,,0
ATM250104GVZ60E,,NO_MATCH,,0
ATM250104AYKIHQ,,NO_MATCH,,0
TXN250104KQYRFI,CDR202600002625,RECEIVER_INCOMING_ACTIVITY,333,1
TXN250104L39F3E,,NO_MATCH,,0
TXN2501044Y8NR9,,NO_MATCH,,0
ATM250104BVQ20M,,NO_MATCH,,0
TXN250104KSFWZM,,NO_MATCH,,0
TXN25010471W1ZU,,NO_MATCH,,0
ATM250104MJ9VNT,,NO_MATCH,,0
TXN250104CUJJ60,,NO_MATCH,,0
TXN250104TEISXX,,NO_MATCH,,0
ATM250104C5UALG,,NO_MATCH,,0
TXN2501042U7Q6Y,,NO_MATCH,,0
ATM250104FFKD7F,,NO_MATCH,,0
TXN250104SDKJ29,,NO_MATCH,,0
TXN2501042DPJSL,,NO_MATCH,,0
TXN250104GPWJ2H,,NO_MATCH,,0
ATM250104VZZD9X,,NO_MATCH,,0
ATM25010436PJ1Y,,NO_MATCH,,0
TXN2501040M7IJM,,NO_MATCH,,0
TXN250105S7L5ZC,,NO_MATCH,,0
ATM250105FB6HXD,,NO_MATCH,,0
TXN250105P1THIX,CDR202600002686,SENDER_OUTGOING_ACTIVITY,712,1
TXN2501059AJG9O,,NO_MATCH,,0
TXN2501058A50EF,,NO_MATCH,,0
TXN250105B3GRJB,,NO_MATCH,,0
ATM250105KHCYTJ,,NO_MATCH,,0
ATM250105IE514P,,NO_MATCH,,0
TXN250105L16RR2,,NO_MATCH,,0
ATM250105OH5EHJ,,NO_MATCH,,0
TXN2501055LTSUA,,NO_MATCH,,0
TXN250105WV4JY2,,NO_MATCH,,0
TXN250105C7L2FS,,NO_MATCH,,0
TXN250105245ZTE,,NO_MATCH,,0
TXN250105CALRJ4,,NO_MATCH,,0
TXN250105IR1001,,NO_MATCH,,0
TXN25010509EREB,,NO_MATCH,,0
ATM2501058871D4,CDR202600002733,SENDER_INCOMING_ACTIVITY,-710,1
ATM2501057ADJJL,,NO_MATCH,,0
TXN250105FJLXF4,CDR202600002737,SENDER_OUTGOING_ACTIVITY,-366,1
ATM250105FLU0YL,,NO_MATCH,,0
TXN2501057U0E3N,,NO_MATCH,,0
ATM250105RHA09Y,CDR202600002748,RECEIVER_OUTGOING_ACTIVITY,-493,1
TXN2501055P4RNO,,NO_MATCH,,0
ATM250105ZYRKFG,,NO_MATCH,,0
TXN250105EQXCNK,CDR202600002785,RECEIVER_INCOMING_ACTIVITY,-18,1
TXN250105WIZPSP,,NO_MATCH,,0
TXN250105U2RTGG,CDR202600002793,RECEIVER_INCOMING_ACTIVITY,95,1
TXN250105VEG6Q6,,NO_MATCH,,0
TXN2501056L7LBH,,NO_MATCH,,0
TXN250105Q3K9LR,CDR202600002804,SENDER_OUTGOING_ACTIVITY,-76,1
TXN250105MIPETH,,NO_MATCH,,0
ATM250105G089EU,CDR202600060604,SENDER_OUTGOING_ACTIVITY,-840,1
ATM2501054GELAH,,NO_MATCH,,0
TXN250105K96E26,CDR202600002829,RECEIVER_INCOMING_ACTIVITY,714,1
TXN250105T1DHPK,,NO_MATCH,,0
TXN2501055GDVXC,,NO_MATCH,,0
ATM250105YL21J0,CDR202600002829,SENDER_INCOMING_ACTIVITY,-149,1
TXN250105BFKW6C,,NO_MATCH,,0
ATM250105RMVKR1,CDR202600002839,RECEIVER_OUTGOING_ACTIVITY,-360,1
TXN2501059RBC0Q,,NO_MATCH,,0
ATM250105XC5XBI,,NO_MATCH,,0
TXN250105Z5M2R1,,NO_MATCH,,0
TXN250105V55PI8,,NO_MATCH,,0
ATM250105FO2HA8,CDR202600002855,SENDER_OUTGOING_ACTIVITY,-277,1
TXN250105VJECX5,,NO_MATCH,,0
ATM250105DGR5QP,,NO_MATCH,,0
ATM25010513XK00,CDR202600002858,RECEIVER_OUTGOING_ACTIVITY,-432,1
ATM250105FTGCW6,,NO_MATCH,,0
TXN2501050VFVCB,,NO_MATCH,,0
TXN250105PM1LCD,,NO_MATCH,,0
TXN25010501TLQI,,NO_MATCH,,0
ATM25010578D27X,,NO_MATCH,,0
ATM250105VUMXO8,,NO_MATCH,,0
ATM25010512JG8M,CDR202600002901,SENDER_INCOMING_ACTIVITY,741,1
TXN250105DH3Z8X,,NO_MATCH,,0
TXN250105IU9OB6,,NO_MATCH,,0
TXN25010535IACD,,NO_MATCH,,0
TXN2501059H8G7P,,NO_MATCH,,0
TXN250105N96P3I,,NO_MATCH,,0
TXN250105VRNZZY,,NO_MATCH,,0
ATM250105RZL45K,CDR202600002904,SENDER_OUTGOING_ACTIVITY,-244,1
TXN2501053D9Z7J,,NO_MATCH,,0
TXN2501050ZKNM8,,NO_MATCH,,0
TXN2501056WOUL2,,NO_MATCH,,0
TXN250105DGYR35,CDR202600002930,SENDER_OUTGOING_ACTIVITY,-538,1
TXN250105CVFFHK,,NO_MATCH,,0
TXN250105U0ZE6L,,NO_MATCH,,0
ATM250105ZIDTEI,,NO_MATCH,,0
ATM2501059XKSU2,,NO_MATCH,,0
ATM2501055Q0I38,,NO_MATCH,,0
TXN250105BQI97D,CDR202600002954,SENDER_OUTGOING_ACTIVITY,-31,1
TXN250105I75MH1,,NO_MATCH,,0
TXN250105FJ4RP3,,NO_MATCH,,0
TXN2501056CCVO8,,NO_MATCH,,0
TXN250105ABCQYU,CDR202600002984,SENDER_INCOMING_ACTIVITY,745,1
TXN250105YFH3HP,,NO_MATCH,,0
ATM250105KQ6CCO,,NO_MATCH,,0
TXN250105A5IH3U,,NO_MATCH,,0
TXN250105M6A03U,,NO_MATCH,,0
TXN2501054DPPKO,CDR202600002980,RECEIVER_INCOMING_ACTIVITY,72,1
ATM250105ED5O1B,,NO_MATCH,,0
TXN2501056EB1V5,,NO_MATCH,,0
TXN25010544A9B5,CDR202600002977,RECEIVER_INCOMING_ACTIVITY,-849,1
TXN250105MHP4OY,,NO_MATCH,,0
ATM250105WUKY93,,NO_MATCH,,0
ATM2501059HVN0U,CDR202600002991,RECEIVER_OUTGOING_ACTIVITY,-515,1
TXN250105WFQEYU,,NO_MATCH,,0
TXN250105REAUGM,CDR202600003005,RECEIVER_INCOMING_ACTIVITY,38,1
ATM250105EGGMFF,CDR202600003024,RECEIVER_INCOMING_ACTIVITY,841,1
ATM250105LZL8A2,,NO_MATCH,,0
ATM250105JE4SEC,,NO_MATCH,,0
ATM25010533F57V,,NO_MATCH,,0
