Anomaly_ID,Customer_ID,Transaction_ID,CDR_IDs,IPDR_IDs,Scenario_Type,Difficulty,Source_Scope,Bank_Anomaly,CDR_Anomaly,IPDR_Anomaly,Amount_Anomaly,Time_Anomaly,Beneficiary_Anomaly,Velocity_Anomaly,Call_Anomaly,Device_Anomaly,Location_Anomaly,Network_Anomaly,Injected_Signals,Is_Suspicious
ANOM000488,100000308,TXN2503025HKQF1,CDR202600060391,,CALL_THEN_NEW_BENEFICIARY,MEDIUM,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000489,100000314,TXN250330E64LKP,CDR202600060392;CDR202600060393;CDR202600060394;CDR202600060395;CDR202600060396,,REPEATED_CALLS_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000490,100000036,TXN250226P518BG,,IPDR202600050814;IPDR202600050815;IPDR202600050816;IPDR202600050817;IPDR202600050818;IPDR202600050819;IPDR202600050820;IPDR202600050821;IPDR202600050822;IPDR202600050823;IPDR202600050824,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000491,100000325,ATM250305HIWJEO,CDR202600060397,IPDR202600050825,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000492,100000157,TXN250310UN7ZLD,CDR202600060398,IPDR202600050826,NEW_DEVICE_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000493,100000295,TXN25020690BTWB,CDR202600060399,,IMSI_IMEI_PAIR_NOVELTY,EASY,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000494,100000116,TXN2503072K8CYK,CDR202600060400,IPDR202600050827;IPDR202600050828;IPDR202600050829;IPDR202600050830;IPDR202600050831,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000495,100000095,TXN250108DUUU3W,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000496,100000313,ATM2501283ZIWMT,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000497,100000201,TXN250103T8EIDY,,,AMOUNT_VELOCITY_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000498,100000074,TXN250308DA202Y,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000499,100000364,TXN250318XQPNYP,,,NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000500,100000270,TXN2501036Y4XQL,,,AMOUNT_PLUS_NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000501,100000133,ATM250206DEBL61,CDR202600060401,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000502,100000200,TXN250214K7UR0O,CDR202600060402,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000503,100000100,TXN250322NKSN2P,CDR202600060403,,CALL_THEN_NEW_BENEFICIARY,EASY,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000504,100000075,ATM250205QQPBS9,CDR202600060404;CDR202600060405;CDR202600060406;CDR202600060407,,REPEATED_CALLS_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000505,100000133,TXN2503225YSJ6Q,,IPDR202600050832;IPDR202600050833;IPDR202600050834;IPDR202600050835;IPDR202600050836;IPDR202600050837;IPDR202600050838;IPDR202600050839;IPDR202600050840;IPDR202600050841;IPDR202600050842;IPDR202600050843;IPDR202600050844;IPDR202600050845;IPDR202600050846;IPDR202600050847,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000506,100000095,TXN250101XRTK4W,CDR202600060408,IPDR202600050848,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000507,100000184,TXN250121PPVW2E,CDR202600060409,IPDR202600050849,NEW_DEVICE_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000508,100000113,TXN250327DW6VF8,CDR202600060410,,IMSI_IMEI_PAIR_NOVELTY,HARD,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000509,100000376,TXN250211MMSW1F,CDR202600060411,IPDR202600050850;IPDR202600050851;IPDR202600050852;IPDR202600050853;IPDR202600050854;IPDR202600050855;IPDR202600050856,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,EASY,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000510,100000015,ATM2501045NJF7U,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000511,100000168,ATM250326W6FM7O,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000512,100000026,ATM2503028RHUAH,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000513,100000377,TXN250104MI5YRW,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000514,100000145,ATM2501273S9N98,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000515,100000223,TXN250322QJB2NL,,,AMOUNT_PLUS_NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000516,100000296,TXN250209AVEK74,CDR202600060412,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000517,100000284,TXN250308GQYW90,CDR202600060413,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000518,100000054,TXN250220MPA552,CDR202600060414,,CALL_THEN_NEW_BENEFICIARY,EASY,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000519,100000120,TXN2502088MOGAN,CDR202600060415;CDR202600060416;CDR202600060417;CDR202600060418;CDR202600060419,,REPEATED_CALLS_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000520,100000320,ATM2502227756UM,,IPDR202600050857;IPDR202600050858;IPDR202600050859;IPDR202600050860;IPDR202600050861;IPDR202600050862;IPDR202600050863;IPDR202600050864;IPDR202600050865;IPDR202600050866;IPDR202600050867;IPDR202600050868;IPDR202600050869;IPDR202600050870;IPDR202600050871;IPDR202600050872;IPDR202600050873;IPDR202600050874;IPDR202600050875,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000521,100000008,ATM250112I43O56,CDR202600060420,IPDR202600050876,UNUSUAL_LOCATION_CONTEXT,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000522,100000330,TXN250309KJUV9U,CDR202600060421,IPDR202600050877,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000523,100000376,TXN250224CT6EFY,CDR202600060422,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000524,100000271,TXN250215S3HEBF,CDR202600060423,IPDR202600050878;IPDR202600050879;IPDR202600050880;IPDR202600050881;IPDR202600050882,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000525,100000380,TXN250301NKCBVG,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000526,100000182,TXN250307SUW2PS,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000527,100000055,TXN25010850XNGQ,,,AMOUNT_VELOCITY_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000528,100000321,TXN250223ORO0NA,,,TRANSACTION_BURST,EASY,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000529,100000217,TXN2502163J0L3K,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000530,100000361,ATM250319WVDX18,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000531,100000104,TXN250111MEOE2F,CDR202600060424,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000532,100000069,TXN2503051MGD0S,CDR202600060425,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000533,100000205,ATM250216HTBZDH,CDR202600060426,,CALL_THEN_NEW_BENEFICIARY,EASY,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000534,100000101,TXN2501085XMCRU,CDR202600060427;CDR202600060428;CDR202600060429;CDR202600060430;CDR202600060431;CDR202600060432;CDR202600060433,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000535,100000236,TXN250307VUUJB3,,IPDR202600050883;IPDR202600050884;IPDR202600050885;IPDR202600050886;IPDR202600050887;IPDR202600050888;IPDR202600050889;IPDR202600050890;IPDR202600050891;IPDR202600050892;IPDR202600050893;IPDR202600050894;IPDR202600050895;IPDR202600050896;IPDR202600050897;IPDR202600050898;IPDR202600050899;IPDR202600050900;IPDR202600050901;IPDR202600050902;IPDR202600050903;IPDR202600050904;IPDR202600050905,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000536,100000217,ATM250114CYU921,CDR202600060434,IPDR202600050906,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000537,100000198,TXN250220G2UMG1,CDR202600060435,IPDR202600050907,NEW_DEVICE_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000538,100000103,TXN250326Y66R7E,CDR202600060436,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000539,100000196,TXN2501023C0UKU,CDR202600060437,IPDR202600050908;IPDR202600050909;IPDR202600050910;IPDR202600050911;IPDR202600050912;IPDR202600050913,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000540,100000266,TXN250223QKMTZZ,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000541,100000310,TXN250128CT5LM3,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000542,100000242,TXN2502012NJ3AN,,,AMOUNT_VELOCITY_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000543,100000222,ATM250312U7H8TX,,,TRANSACTION_BURST,EASY,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000544,100000116,ATM250204BU7U9V,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000545,100000300,ATM250325JF8SUG,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000546,100000175,TXN250129I9WP9W,CDR202600060438,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000547,100000008,TXN250316VAUYMP,CDR202600060439,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000548,100000379,TXN250106KCS7XP,CDR202600060440,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000549,100000209,TXN25030293CCDG,CDR202600060441;CDR202600060442;CDR202600060443;CDR202600060444;CDR202600060445;CDR202600060446;CDR202600060447,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000550,100000270,TXN2502249Y1YYW,,IPDR202600050914;IPDR202600050915;IPDR202600050916;IPDR202600050917;IPDR202600050918;IPDR202600050919;IPDR202600050920;IPDR202600050921;IPDR202600050922;IPDR202600050923;IPDR202600050924;IPDR202600050925;IPDR202600050926;IPDR202600050927;IPDR202600050928;IPDR202600050929;IPDR202600050930;IPDR202600050931;IPDR202600050932;IPDR202600050933;IPDR202600050934;IPDR202600050935;IPDR202600050936;IPDR202600050937,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000551,100000366,ATM250207838YUA,CDR202600060448,IPDR202600050938,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000552,100000052,TXN250221TKPSZ0,CDR202600060449,IPDR202600050939,NEW_DEVICE_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000553,100000348,TXN2503102C8FPJ,CDR202600060450,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000554,100000331,TXN250109AXPH9R,CDR202600060451,IPDR202600050940;IPDR202600050941;IPDR202600050942;IPDR202600050943;IPDR202600050944;IPDR202600050945;IPDR202600050946;IPDR202600050947,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000555,100000037,TXN2501070ZYJGQ,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000556,100000258,TXN250207AK9EHH,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000557,100000002,TXN250216IF34KQ,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000558,100000006,ATM250205Q7EUUZ,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000559,100000185,TXN250331PWC1JL,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000560,100000287,TXN250319541JC3,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000561,100000251,TXN250111M7NLDC,CDR202600060452,,UNUSUAL_CALL_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000562,100000357,TXN250108EOC1CG,CDR202600060453,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000563,100000305,TXN250307F3FUXH,CDR202600060454,,CALL_THEN_NEW_BENEFICIARY,EASY,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000564,100000191,TXN250120AGX4VM,CDR202600060455;CDR202600060456;CDR202600060457;CDR202600060458;CDR202600060459;CDR202600060460,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000565,100000073,TXN250103A8NRLN,,IPDR202600050948;IPDR202600050949;IPDR202600050950;IPDR202600050951;IPDR202600050952;IPDR202600050953;IPDR202600050954;IPDR202600050955;IPDR202600050956;IPDR202600050957;IPDR202600050958;IPDR202600050959;IPDR202600050960;IPDR202600050961;IPDR202600050962;IPDR202600050963;IPDR202600050964;IPDR202600050965;IPDR202600050966;IPDR202600050967;IPDR202600050968;IPDR202600050969;IPDR202600050970;IPDR202600050971;IPDR202600050972;IPDR202600050973;IPDR202600050974;IPDR202600050975;IPDR202600050976;IPDR202600050977;IPDR202600050978;IPDR202600050979;IPDR202600050980;IPDR202600050981;IPDR202600050982,NETWORK_SESSION_BURST_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000566,100000001,TXN250104JFTOOV,CDR202600060461,IPDR202600050983,UNUSUAL_LOCATION_CONTEXT,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000567,100000144,TXN250222SX5ZXA,CDR202600060462,IPDR202600050984,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000568,100000154,TXN250226CH9VKJ,CDR202600060463,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000569,100000058,TXN250115WOCI4P,CDR202600060464,IPDR202600050985;IPDR202600050986;IPDR202600050987;IPDR202600050988;IPDR202600050989;IPDR202600050990;IPDR202600050991,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000570,100000320,ATM250131XICGI3,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000571,100000143,ATM25030954WCHP,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000572,100000190,ATM250301Y6CIKH,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000573,100000332,TXN250210Q02C9W,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000574,100000247,TXN250328EIKDBN,,,NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000575,100000124,TXN250220SYZJD1,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000576,100000167,ATM250322WAEQVN,CDR202600060465,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000577,100000383,TXN250128ZK17ES,CDR202600060466,,CALL_THEN_HIGH_VALUE_TRANSFER,MEDIUM,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000578,100000356,ATM250201I0CBJH,CDR202600060467,,CALL_THEN_NEW_BENEFICIARY,EASY,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000579,100000342,TXN25020679QG2E,CDR202600060468;CDR202600060469;CDR202600060470;CDR202600060471;CDR202600060472;CDR202600060473;CDR202600060474;CDR202600060475;CDR202600060476,,REPEATED_CALLS_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000580,100000200,TXN250321GWZ297,,IPDR202600050992;IPDR202600050993;IPDR202600050994;IPDR202600050995;IPDR202600050996;IPDR202600050997;IPDR202600050998;IPDR202600050999;IPDR202600051000;IPDR202600051001;IPDR202600051002;IPDR202600051003;IPDR202600051004;IPDR202600051005;IPDR202600051006;IPDR202600051007;IPDR202600051008;IPDR202600051009;IPDR202600051010;IPDR202600051011;IPDR202600051012,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000581,100000217,ATM250114ILUZE7,CDR202600060477,IPDR202600051013,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000582,100000386,TXN25030993UFY5,CDR202600060478,IPDR202600051014,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000583,100000244,ATM2503216HHKVJ,CDR202600060479,,IMSI_IMEI_PAIR_NOVELTY,EASY,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000584,100000050,ATM2501063XCDGW,CDR202600060480,IPDR202600051015;IPDR202600051016;IPDR202600051017;IPDR202600051018,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000585,100000111,TXN250219EMZ758,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000586,100000325,ATM2501281O8KN4,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000587,100000216,TXN2501157URRXE,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000588,100000028,TXN250331DT993U,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000589,100000380,TXN2503253XEV8G,,,NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000590,100000126,TXN250120OOTEBD,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000591,100000153,ATM2503229VRW88,CDR202600060481,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000592,100000345,ATM250330QYWLQ1,CDR202600060482,,CALL_THEN_HIGH_VALUE_TRANSFER,MEDIUM,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000593,100000326,TXN2502287FDYOR,CDR202600060483,,CALL_THEN_NEW_BENEFICIARY,EASY,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000594,100000385,TXN25010105FJXL,CDR202600060484;CDR202600060485;CDR202600060486;CDR202600060487;CDR202600060488;CDR202600060489;CDR202600060490,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000595,100000190,TXN250320JX5TB9,,IPDR202600051019;IPDR202600051020;IPDR202600051021;IPDR202600051022;IPDR202600051023;IPDR202600051024;IPDR202600051025;IPDR202600051026;IPDR202600051027;IPDR202600051028;IPDR202600051029;IPDR202600051030;IPDR202600051031;IPDR202600051032;IPDR202600051033,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000596,100000281,TXN250118V1PXI3,CDR202600060491,IPDR202600051034,UNUSUAL_LOCATION_CONTEXT,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000597,100000237,ATM250208LXYABP,CDR202600060492,IPDR202600051035,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000598,100000109,ATM250204HQ30YY,CDR202600060493,,IMSI_IMEI_PAIR_NOVELTY,HARD,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000599,100000080,ATM250312821J9I,CDR202600060494,IPDR202600051036;IPDR202600051037;IPDR202600051038;IPDR202600051039;IPDR202600051040;IPDR202600051041;IPDR202600051042;IPDR202600051043,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000600,100000107,TXN250204KB5UQR,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000601,100000002,ATM250208ERFYA5,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000602,100000038,ATM250220BPYWSC,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000603,100000293,TXN25021305PQ5W,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000604,100000174,TXN2502197WKVV4,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000605,100000067,ATM250218H4N37X,,,AMOUNT_PLUS_NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000606,100000089,TXN250110L1AB9D,CDR202600060495,,UNUSUAL_CALL_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
